"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","neg_log10_padj"
"ENSG00000081377",2308.762296,0.815975,0.099849,0,0,"NS",14.744008
"ENSG00000151835",3251.95455,-0.714746,0.087253,0,0,"NS",14.70776
"ENSG00000123094",1290.052701,0.8524,0.104518,0,0,"NS",14.688554
"ENSG00000026950",733.921336,-0.869981,0.10659,0,0,"NS",14.687078
"ENSG00000231991",3051.94182,0.666185,0.081308,0,0,"NS",14.654709
"ENSG00000149633",241.894454,-1.427576,0.17852,0,0,"Down",14.457746
"ENSG00000242265",557.196751,-0.940328,0.116643,0,0,"NS",14.434353
"ENSG00000149591",7792.455097,1.233165,0.15499,0,0,"Up",14.420325
"ENSG00000132530",533.311628,-0.901308,0.111751,0,0,"NS",14.395343
"ENSG00000035403",16756.335151,0.83607,0.103895,0,0,"NS",14.350031
"ENSG00000164050",3515.249291,0.786004,0.09732,0,0,"NS",14.337925
"ENSG00000135472",155.837657,-1.647726,0.207243,0,0,"Down",14.334899
"ENSG00000170214",201.577369,3.933582,0.517014,0,0,"Up",14.310252
"ENSG00000067082",3242.401288,1.062986,0.133205,0,0,"Up",14.293628
"ENSG00000100154",1732.320993,-0.759694,0.094224,0,0,"NS",14.291565
"ENSG00000143344",1077.617718,-1.047396,0.131233,0,0,"Down",14.277516
"ENSG00000155962",402.930033,-1.221765,0.153438,0,0,"Down",14.262896
"ENSG00000100626",440.099336,-0.974285,0.121685,0,0,"NS",14.260986
"ENSG00000114019",3390.279909,0.900651,0.112597,0,0,"NS",14.223216
"ENSG00000130066",4098.119994,1.281555,0.162469,0,0,"Up",14.221318
"ENSG00000113361",2195.02476,-1.188121,0.150258,0,0,"Down",14.19648
"ENSG00000157510",488.000363,1.670844,0.214481,0,0,"Up",14.14037
"ENSG00000025423",169.201816,-1.933626,0.247419,0,0,"Down",14.104892
"ENSG00000049246",196.028266,-2.140801,0.27682,0,0,"Down",14.104892
"ENSG00000134531",5535.378365,0.931987,0.117213,0,0,"NS",14.044671
"ENSG00000117758",1738.842579,0.922284,0.116247,0,0,"NS",13.998982
"ENSG00000106034",2427.536372,1.024698,0.130298,0,0,"Up",13.99483
"ENSG00000135318",4217.531853,-0.866653,0.109206,0,0,"NS",13.985704
"ENSG00000158292",630.44149,-0.876948,0.110479,0,0,"NS",13.984034
"ENSG00000154654",1333.931843,-0.772916,0.097278,0,0,"NS",13.949878
"ENSG00000106772",5662.978671,0.768777,0.097098,0,0,"NS",13.943827
"ENSG00000138166",402.172672,1.199842,0.152507,0,0,"Up",13.920689
"ENSG00000065809",2255.373189,-0.963389,0.122328,0,0,"NS",13.898291
"ENSG00000171793",688.140767,1.440519,0.185804,0,0,"Up",13.884218
"ENSG00000151012",782.334429,-1.111615,0.141488,0,0,"Down",13.873206
"ENSG00000153904",3072.522784,1.21162,0.155848,0,0,"Up",13.779756
"ENSG00000106809",2574.066292,-0.961724,0.122879,0,0,"NS",13.642759
"ENSG00000183801",1368.909878,-1.008313,0.129203,0,0,"Down",13.638783
"ENSG00000157483",2235.270725,0.914075,0.116814,0,0,"NS",13.630172
"ENSG00000103647",544.421111,-1.290757,0.167256,0,0,"Down",13.571873
"ENSG00000141150",151.082027,1.516612,0.195811,0,0,"Up",13.568201
"ENSG00000133943",538.897683,-0.863481,0.110704,0,0,"NS",13.484606
"ENSG00000166963",7035.866153,-0.743129,0.095309,0,0,"NS",13.439251
"ENSG00000205208",588.217371,-1.318402,0.171776,0,0,"Down",13.431719
"ENSG00000113389",2568.336647,0.901486,0.116246,0,0,"NS",13.393455
"ENSG00000131016",40294.996162,-0.890258,0.115168,0,0,"NS",13.3788
"ENSG00000196155",242.43974,-1.366107,0.17821,0,0,"Down",13.3788
"ENSG00000128165",58.751747,-2.53612,0.332373,0,0,"Down",13.305208
"ENSG00000129682",265.486459,-1.506663,0.197655,0,0,"Down",13.294308
"ENSG00000181019",2668.458814,-0.706011,0.090648,0,0,"NS",13.289892
"ENSG00000146006",46.807012,-4.067577,0.545531,0,0,"Down",13.25189
"ENSG00000138615",840.378262,1.308952,0.172138,0,0,"Up",13.239022
"ENSG00000133816",1756.159875,1.028834,0.134298,0,0,"Up",13.226415
"ENSG00000083290",1522.661602,1.107853,0.144978,0,0,"Up",13.182194
"ENSG00000162704",2581.278274,0.865891,0.112546,0,0,"NS",13.182194
"ENSG00000115993",4937.866604,0.890782,0.115599,0,0,"NS",13.15937
"ENSG00000105810",1427.521937,-0.697071,0.09003,0,0,"NS",13.128966
"ENSG00000104321",548.69086,-1.304349,0.171649,0,0,"Down",13.10102
"ENSG00000118523",11813.269256,1.1737,0.155162,0,0,"Up",13.065444
"ENSG00000198795",944.860135,-0.959335,0.125836,0,0,"NS",13.049896
"ENSG00000154310",763.35267,-1.110186,0.146129,0,0,"Down",13.046296
"ENSG00000245812",181.253073,1.61228,0.214063,0,0,"Up",13.039936
"ENSG00000143878",3314.354208,1.179188,0.155913,0,0,"Up",13.036592
"ENSG00000171033",245.152985,-1.275559,0.167762,0,0,"Down",13.025748
"ENSG00000187193",37.383306,3.05451,0.403141,0,0,"Up",13.025748
"ENSG00000048740",5644.022245,0.899618,0.118629,0,0,"NS",13.005507
"ENSG00000164330",884.925838,1.078022,0.142218,0,0,"Up",13.005507
"ENSG00000124212",10158.258167,-0.645718,0.083986,0,0,"NS",12.99116
"ENSG00000138669",239.218769,-1.649235,0.220371,0,0,"Down",12.966133
"ENSG00000011566",1396.119718,0.790231,0.103401,0,0,"NS",12.904163
"ENSG00000155324",535.889218,1.193383,0.158495,0,0,"Up",12.904163
"ENSG00000077254",2737.014541,0.86239,0.113416,0,0,"NS",12.899837
"ENSG00000135862",33937.763494,0.787068,0.103262,0,0,"NS",12.889097
"ENSG00000177570",102.120904,-1.957598,0.262402,0,0,"Down",12.860767
"ENSG00000134294",20597.342565,1.169964,0.156448,0,0,"Up",12.806698
"ENSG00000169504",17322.718972,0.755002,0.099317,0,0,"NS",12.795684
"ENSG00000206190",290.889507,1.274159,0.170279,0,0,"Up",12.742476
"ENSG00000073792",2455.842252,0.771413,0.10178,0,0,"NS",12.722782
"ENSG00000101265",1645.90075,-1.01849,0.136449,0,0,"Down",12.619235
"ENSG00000178723",34.492848,3.417903,0.457208,0,0,"Up",12.619235
"ENSG00000176971",2618.72488,1.198507,0.16144,0,0,"Up",12.614011
"ENSG00000168890",500.389929,0.899914,0.119712,0,0,"NS",12.594092
"ENSG00000079691",1509.446609,1.113302,0.149639,0,0,"Up",12.590187
"ENSG00000132622",65.548725,-2.203268,0.297094,0,0,"Down",12.572314
"ENSG00000114670",184.341569,-1.218831,0.163446,0,0,"Down",12.567142
"ENSG00000133789",3758.944408,0.662451,0.087652,0,0,"NS",12.53218
"ENSG00000168994",1328.006674,1.30994,0.178405,0,0,"Up",12.505838
"ENSG00000165801",2021.899678,-0.898626,0.120524,0,0,"NS",12.476877
"ENSG00000162426",168.596871,1.251023,0.168626,0,0,"Up",12.442001
"ENSG00000072163",665.150393,1.316841,0.179419,0,0,"Up",12.436124
"ENSG00000091136",29112.725671,0.740644,0.099194,0,0,"NS",12.424197
"ENSG00000189058",471.875123,1.028251,0.13832,0,0,"Up",12.418011
"ENSG00000128606",1137.030916,-2.324627,0.322251,0,0,"Down",12.403907
"ENSG00000135446",1024.256418,-0.768228,0.102903,0,0,"NS",12.340579
"ENSG00000240445",668.837721,0.978005,0.132149,0,0,"NS",12.334142
"ENSG00000213639",3975.427512,1.002886,0.135942,0,0,"Up",12.309671
"ENSG00000107821",484.072319,-0.998666,0.135193,0,0,"NS",12.288279
"ENSG00000196932",68.828228,-2.0155,0.274819,0,0,"Down",12.285026
"ENSG00000179222",4792.928139,-0.631854,0.084573,0,0,"NS",12.271626
"ENSG00000049323",20169.860205,0.678042,0.09093,0,0,"NS",12.260773
"ENSG00000183963",1376.035082,-0.88722,0.120425,0,0,"NS",12.258597
"ENSG00000183570",195.732851,1.616296,0.221352,0,0,"Up",12.249853
"ENSG00000089041",96.755963,-1.919116,0.264377,0,0,"Down",12.206909
"ENSG00000125398",566.471453,-1.280262,0.1761,0,0,"Down",12.186446
"ENSG00000164237",585.042301,-0.872922,0.118214,0,0,"NS",12.177546
"ENSG00000114450",1067.764769,0.908171,0.123334,0,0,"NS",12.173179
"ENSG00000150938",10974.749381,1.019329,0.139294,0,0,"Up",12.150381
"ENSG00000164104",1065.179666,1.202521,0.165346,0,0,"Up",12.149654
"ENSG00000169047",3604.439674,0.718454,0.096932,0,0,"NS",12.144747
"ENSG00000106333",5778.411796,-0.595574,0.079904,0,0,"NS",12.13945
"ENSG00000049540",7125.241075,0.925167,0.126698,0,0,"NS",12.132004
"ENSG00000016391",92.110105,-1.93892,0.267437,0,0,"Down",12.129798
"ENSG00000122966",288.892502,-1.497519,0.207157,0,0,"Down",12.123146
"ENSG00000122786",22796.103796,0.778437,0.105514,0,0,"NS",12.113054
"ENSG00000158716",158.979235,1.278093,0.175024,0,0,"Up",12.108857
"ENSG00000085117",1911.078823,1.180418,0.162797,0,0,"Up",12.103978
"ENSG00000107104",1276.707454,1.129634,0.155892,0,0,"Up",12.031268
"ENSG00000068831",97.808597,1.95026,0.271844,0,0,"Up",12.029036
"ENSG00000018625",671.455148,-0.889285,0.121435,0,0,"NS",11.99684
"ENSG00000183722",3013.233416,0.675492,0.091524,0,0,"NS",11.991634
"ENSG00000214944",628.402491,1.036919,0.142577,0,0,"Up",11.976389
"ENSG00000205213",387.915258,-1.058215,0.145654,0,0,"Down",11.933044
"ENSG00000064205",1928.974595,-0.924542,0.127269,0,0,"NS",11.918385
"ENSG00000130766",839.417825,-0.91588,0.126072,0,0,"NS",11.884319
"ENSG00000113460",388.604248,0.947782,0.13006,0,0,"NS",11.879391
"ENSG00000112576",629.309685,0.907467,0.124836,0,0,"NS",11.850818
"ENSG00000077063",329.881096,-1.016482,0.140502,0,0,"Down",11.810605
"ENSG00000172465",395.279555,1.001946,0.138261,0,0,"Up",11.800647
"ENSG00000170759",4439.388109,0.560425,0.076226,0,0,"NS",11.776419
"ENSG00000112936",1960.707109,3.080596,0.449535,0,0,"Up",11.723116
"ENSG00000150540",1066.258615,0.878734,0.122173,0,0,"NS",11.692322
"ENSG00000143382",3069.087462,0.829521,0.114932,0,0,"NS",11.654916
"ENSG00000161011",9044.017218,-0.704015,0.097176,0,0,"NS",11.65153
"ENSG00000168461",3768.70732,0.946582,0.132234,0,0,"NS",11.640788
"ENSG00000101608",3572.067231,0.813416,0.113044,0,0,"NS",11.638035
"ENSG00000134684",1227.480845,-0.725113,0.100058,0,0,"NS",11.621776
"ENSG00000163430",70059.340693,0.873282,0.121701,0,0,"NS",11.619765
"ENSG00000168610",7845.886057,0.607205,0.083425,0,0,"NS",11.608577
"ENSG00000077157",1764.951531,0.872142,0.121527,0,0,"NS",11.596439
"ENSG00000158122",850.339934,0.815454,0.113115,0,0,"NS",11.585965
"ENSG00000196616",46331.460888,1.117185,0.158476,0,0,"Up",11.458324
"ENSG00000074410",2891.744616,-0.767487,0.10758,0,0,"NS",11.3974
"ENSG00000197442",1549.297139,0.695486,0.096824,0,0,"NS",11.396913
"ENSG00000167645",624.068562,1.091398,0.154734,0,0,"Up",11.388207
"ENSG00000187079",8423.263121,0.705869,0.098477,0,0,"NS",11.374359
"ENSG00000167460",50201.586412,0.713531,0.099376,0,0,"NS",11.356168
"ENSG00000177426",1029.214365,0.891024,0.125578,0,0,"NS",11.327098
"ENSG00000007237",427.0041,-1.355804,0.194545,0,0,"Down",11.31194
"ENSG00000169271",82.829857,2.170166,0.312903,0,0,"Up",11.308632
"ENSG00000136052",348.231647,-0.958997,0.135409,0,0,"NS",11.292224
"ENSG00000273179",167.919312,-1.468418,0.210249,0,0,"Down",11.2802
"ENSG00000196715",1018.604309,0.687595,0.096312,0,0,"NS",11.262211
"ENSG00000168398",5604.033607,-2.026665,0.295379,0,0,"Down",11.250477
"ENSG00000183726",2457.919787,0.676828,0.0946,0,0,"NS",11.24141
"ENSG00000136997",743.817815,0.818596,0.115427,0,0,"NS",11.237112
"ENSG00000075240",576.834674,-1.131466,0.161973,0,0,"Down",11.209709
"ENSG00000164105",538.511069,1.187232,0.170542,0,0,"Up",11.163053
"ENSG00000253276",738.222089,1.109271,0.15916,0,0,"Up",11.137543
"ENSG00000105889",230.619819,1.005213,0.143241,0,0,"Up",11.10407
"ENSG00000136237",98.519052,2.546967,0.377583,0,0,"Up",11.103212
"ENSG00000119711",562.981124,1.163252,0.167566,0,0,"Up",11.101473
"ENSG00000185215",855.031536,-0.849836,0.121168,0,0,"NS",11.066187
"ENSG00000178209",20319.551519,0.836691,0.119241,0,0,"NS",11.059625
"ENSG00000115884",411.312503,-0.823538,0.117053,0,0,"NS",11.05905
"ENSG00000136960",464.305488,-1.039189,0.149264,0,0,"Down",11.033119
"ENSG00000159840",8170.669332,0.683287,0.097016,0,0,"NS",10.968485
"ENSG00000166592",105.62152,-1.442268,0.208493,0,0,"Down",10.96442
"ENSG00000241399",676.962148,1.51527,0.223728,0,0,"Up",10.950015
"ENSG00000136830",17998.615602,0.641191,0.091128,0,0,"NS",10.931829
"ENSG00000087116",4464.404469,0.680705,0.096849,0,0,"NS",10.927929
"ENSG00000048707",3202.456999,0.628816,0.089288,0,0,"NS",10.924259
"ENSG00000144857",1424.909472,0.729084,0.10402,0,0,"NS",10.924021
"ENSG00000172954",825.303545,0.926325,0.133566,0,0,"NS",10.906994
"ENSG00000205364",52.271046,2.420459,0.355859,0,0,"Up",10.906994
"ENSG00000187758",692.710651,1.118989,0.162447,0,0,"Up",10.894678
"ENSG00000131871",806.89527,0.668132,0.095293,0,0,"NS",10.860088
"ENSG00000170485",287.525216,1.108139,0.16074,0,0,"Up",10.860012
"ENSG00000183688",1153.091918,0.754971,0.108236,0,0,"NS",10.840052
"ENSG00000135842",2109.041843,-0.723998,0.103653,0,0,"NS",10.835778
"ENSG00000164171",845.185567,-0.98188,0.142492,0,0,"NS",10.817961
"ENSG00000161513",595.681201,-0.972279,0.141033,0,0,"NS",10.810644
"ENSG00000165030",1429.951195,1.080032,0.157921,0,0,"Up",10.803853
"ENSG00000105516",84.574305,-1.590331,0.232091,0,0,"Down",10.792009
"ENSG00000188706",1589.824987,0.727855,0.104533,0,0,"NS",10.791379
"ENSG00000075420",5790.670407,0.676464,0.09775,0,0,"NS",10.778904
"ENSG00000174099",3079.840239,0.715521,0.102489,0,0,"NS",10.770774
"ENSG00000136295",2212.622331,-0.734896,0.106055,0,0,"NS",10.770006
"ENSG00000061273",2842.417256,0.572476,0.081745,0,0,"NS",10.753598
"ENSG00000102780",466.196765,0.773207,0.111408,0,0,"NS",10.750603
"ENSG00000137266",141.425065,-1.320633,0.19302,0,0,"Down",10.743307
"ENSG00000070669",428.337496,-0.935971,0.136023,0,0,"NS",10.718393
"ENSG00000145362",1979.780443,-0.983393,0.143657,0,0,"NS",10.705209
"ENSG00000183287",6313.386443,0.58674,0.083991,0,0,"NS",10.704151
"ENSG00000141298",2049.478204,1.189372,0.175893,0,0,"Up",10.685081
"ENSG00000103710",1054.925112,-1.037308,0.152371,0,0,"Down",10.674034
"ENSG00000175471",158.252277,1.738727,0.258968,0,0,"Up",10.668343
"ENSG00000070540",3487.392162,0.909854,0.133255,0,0,"NS",10.665934
"ENSG00000206560",5239.692268,0.62634,0.090058,0,0,"NS",10.650733
"ENSG00000082146",1148.649773,0.863804,0.126304,0,0,"NS",10.627308
"ENSG00000213160",203.848539,1.477946,0.219655,0,0,"Up",10.607158
"ENSG00000128602",278.707431,-0.979189,0.143495,0,0,"NS",10.571133
"ENSG00000182010",118.305749,-1.808274,0.271023,0,0,"Down",10.566971
"ENSG00000134851",1896.082263,0.593458,0.085502,0,0,"NS",10.564983
"ENSG00000012048",221.109605,-1.166405,0.172163,0,0,"Down",10.553684
"ENSG00000178031",1487.710737,-1.098793,0.162884,0,0,"Down",10.550261
"ENSG00000185222",2787.102279,0.648563,0.09413,0,0,"NS",10.545537
"ENSG00000049759",1212.977071,-1.080601,0.160182,0,0,"Down",10.544179
"ENSG00000168214",5909.928378,-0.633504,0.091756,0,0,"NS",10.531809
"ENSG00000145604",618.770646,0.903302,0.132839,0,0,"NS",10.514482
"ENSG00000019991",1197.683417,-0.940199,0.138753,0,0,"NS",10.505478
"ENSG00000159023",342.10248,-0.99805,0.147106,0,0,"NS",10.476259
"ENSG00000152332",2975.430352,0.640434,0.093289,0,0,"NS",10.450269
"ENSG00000254332",1756.412705,0.849975,0.125372,0,0,"NS",10.443238
"ENSG00000168679",328.009617,-0.903521,0.133146,0,0,"NS",10.442381
"ENSG00000097096",201.584118,1.252368,0.187174,0,0,"Up",10.439808
"ENSG00000168646",316.537654,1.100018,0.163099,0,0,"Up",10.435713
"ENSG00000185338",222.261621,-1.168562,0.1734,0,0,"Down",10.417863
"ENSG00000101255",284.169999,-1.071453,0.158961,0,0,"Down",10.413035
"ENSG00000125430",358.029542,0.867411,0.127823,0,0,"NS",10.387294
"ENSG00000162643",89.064943,-1.557293,0.23255,0,0,"Down",10.385827
"ENSG00000225783",69.749634,-1.788586,0.266387,0,0,"Down",10.383748
"ENSG00000145506",157.503636,1.386984,0.207817,0,0,"Up",10.374268
"ENSG00000087086",185792.291392,-0.607306,0.088676,0,0,"NS",10.342357
"ENSG00000254851",470.693159,1.061174,0.158277,0,0,"Up",10.310383
"ENSG00000184743",3489.007563,0.723222,0.107361,0,0,"NS",10.302599
"ENSG00000118762",3815.743151,0.812159,0.120302,0,0,"NS",10.292383
"ENSG00000184564",43.216757,-3.055322,0.462255,0,0,"Down",10.28634
"ENSG00000129128",3477.133641,0.725209,0.106911,0,0,"NS",10.279165
"ENSG00000196781",1105.652116,0.8313,0.12331,0,0,"NS",10.279165
"ENSG00000135362",111.758619,1.477835,0.222391,0,0,"Up",10.272923
"ENSG00000128309",579.03721,0.940195,0.140174,0,0,"NS",10.254725
"ENSG00000092841",7869.546907,0.663309,0.097683,0,0,"NS",10.243438
"ENSG00000167549",1996.396801,2.16465,0.333671,0,0,"Up",10.24197
"ENSG00000164291",492.449616,0.820306,0.121645,0,0,"NS",10.230923
"ENSG00000134508",1062.196937,0.787481,0.116721,0,0,"NS",10.22476
"ENSG00000132688",733.314727,-0.755684,0.111837,0,0,"NS",10.214943
"ENSG00000109689",1142.662775,-0.961812,0.14443,0,0,"NS",10.205552
"ENSG00000182199",1346.207534,-0.682978,0.100825,0,0,"NS",10.202551
"ENSG00000127324",26.405685,4.194441,0.632513,0,0,"Up",10.176828
"ENSG00000184307",101.191575,1.639879,0.248772,0,0,"Up",10.164673
"ENSG00000134138",699.818575,-0.777604,0.115774,0,0,"NS",10.134378
"ENSG00000157617",961.826843,1.055071,0.159456,0,0,"Up",10.133873
"ENSG00000113916",1688.053196,0.770463,0.114908,0,0,"NS",10.106402
"ENSG00000100739",134.53473,-1.801563,0.278932,0,0,"Down",10.090593
"ENSG00000169908",952.845886,1.12161,0.170408,0,0,"Up",10.080041
"ENSG00000164294",3549.401509,-0.527692,0.077659,0,0,"NS",10.074955
"ENSG00000152518",8098.449119,0.628036,0.09312,0,0,"NS",10.063246
"ENSG00000166484",1000.842345,0.797148,0.119403,0,0,"NS",10.054716
"ENSG00000248144",820.405088,1.062684,0.161508,0,0,"Up",10.036514
"ENSG00000064666",8451.771753,0.741109,0.11186,0,0,"NS",10.033616
"ENSG00000100592",756.539607,-0.941151,0.142836,0,0,"NS",9.961044
"ENSG00000093167",1946.92154,0.694667,0.104228,0,0,"NS",9.944673
"ENSG00000136877",1049.272146,0.618562,0.092291,0,0,"NS",9.915971
"ENSG00000138078",1200.074788,-0.64779,0.096904,0,0,"NS",9.915971
"ENSG00000163947",541.765168,-0.888612,0.13451,0,0,"NS",9.915971
"ENSG00000145431",1011.111562,-0.717288,0.107795,0,0,"NS",9.903612
"ENSG00000162630",42.647066,2.771589,0.431317,0,0,"Up",9.895021
"ENSG00000166272",2551.952201,0.666675,0.100139,0,0,"NS",9.895021
"ENSG00000007866",1619.475223,0.579607,0.086382,0,0,"NS",9.890986
"ENSG00000105835",2640.34214,1.011599,0.154977,0,0,"Up",9.884576
"ENSG00000111371",2467.447997,0.778066,0.117649,0,0,"NS",9.868748
"ENSG00000225415",565.934634,-1.383398,0.215813,0,0,"Down",9.862244
"ENSG00000119714",54.812225,-2.704475,0.428197,0,0,"Down",9.855671
"ENSG00000165996",275.870922,0.88966,0.13502,0,0,"NS",9.833161
"ENSG00000107731",562.13871,-0.984402,0.15088,0,0,"NS",9.822111
"ENSG00000182197",5290.207549,-0.81702,0.124173,0,0,"NS",9.822111
"ENSG00000166979",130.591215,1.300009,0.199658,0,0,"Up",9.818746
"ENSG00000167642",61.505301,2.017626,0.312676,0,0,"Up",9.807763
"ENSG00000117868",4997.245995,0.53652,0.080071,0,0,"NS",9.803877
"ENSG00000077943",468.382324,1.135307,0.175207,0,0,"Up",9.790927
"ENSG00000112658",1306.139522,0.890927,0.136153,0,0,"NS",9.788231
"ENSG00000186469",277.747386,-1.066569,0.163551,0,0,"Down",9.782776
"ENSG00000267339",26.233215,-4.41548,0.684799,0,0,"Down",9.781833
"ENSG00000166974",697.006564,-0.820552,0.124921,0,0,"NS",9.780509
"ENSG00000177606",3149.91675,-1.161697,0.180621,0,0,"Down",9.778587
"ENSG00000133818",2959.446195,0.611394,0.092179,0,0,"NS",9.777045
"ENSG00000144810",3433.616828,0.992805,0.152943,0,0,"NS",9.769208
"ENSG00000012171",1267.544402,-0.709611,0.107565,0,0,"NS",9.766139
"ENSG00000174804",1299.718659,0.762195,0.115726,0,0,"NS",9.766139
"ENSG00000055163",284.230911,-0.967046,0.148005,0,0,"NS",9.751928
"ENSG00000091317",1927.635265,0.60863,0.091559,0,0,"NS",9.737466
"ENSG00000246763",155.491769,-1.490894,0.232885,0,0,"Down",9.736671
"ENSG00000119514",286.111482,-1.083317,0.167184,0,0,"Down",9.715338
"ENSG00000158079",308.463522,0.9059,0.138855,0,0,"NS",9.705298
"ENSG00000143196",1710.26532,1.014271,0.156531,0,0,"Up",9.687156
"ENSG00000105894",5665.187829,-0.622106,0.094327,0,0,"NS",9.679321
"ENSG00000168234",591.642062,0.743435,0.113211,0,0,"NS",9.675355
"ENSG00000149256",648.748124,-1.327186,0.209015,0,0,"Down",9.667706
"ENSG00000188153",441.020195,-0.844202,0.129237,0,0,"NS",9.666814
"ENSG00000112715",1874.105177,-1.207973,0.189742,0,0,"Down",9.665838
"ENSG00000184304",777.540148,0.698139,0.106207,0,0,"NS",9.64883
"ENSG00000176928",260.113413,1.628508,0.258562,0,0,"Up",9.634854
"ENSG00000158555",631.245455,0.822544,0.126235,0,0,"NS",9.621393
"ENSG00000165633",2172.988113,0.610843,0.092799,0,0,"NS",9.598339
"ENSG00000158747",1693.893993,0.82872,0.127917,0,0,"NS",9.587447
"ENSG00000197860",524.498357,0.770652,0.118194,0,0,"NS",9.574385
"ENSG00000127589",307.264989,-1.117803,0.17476,0,0,"Down",9.549361
"ENSG00000109189",647.358015,0.701746,0.107468,0,0,"NS",9.54485
"ENSG00000189320",1567.095877,0.734343,0.113481,0,0,"NS",9.504621
"ENSG00000123213",519.448826,0.778878,0.12056,0,0,"NS",9.460856
"ENSG00000161813",1029.398245,0.766161,0.11838,0,0,"NS",9.452472
"ENSG00000196850",520.926171,1.124417,0.177446,0,0,"Up",9.419905
"ENSG00000131979",85.069005,1.531121,0.241736,0,0,"Up",9.417453
"ENSG00000164933",462.654732,0.825345,0.128289,0,0,"NS",9.412804
"ENSG00000110090",2273.741236,0.71252,0.109966,0,0,"NS",9.412321
"ENSG00000182809",811.624278,0.639732,0.09859,0,0,"NS",9.355996
"ENSG00000081320",1491.689983,1.030525,0.162729,0,0,"Up",9.352736
"ENSG00000116133",4828.637072,0.888466,0.139333,0,0,"NS",9.350829
"ENSG00000172349",674.052943,0.937953,0.147229,0,0,"NS",9.348984
"ENSG00000064393",2607.773927,0.571171,0.08774,0,0,"NS",9.334838
"ENSG00000134247",1274.225487,-0.756441,0.118332,0,0,"NS",9.30694
"ENSG00000150687",7157.3432,-0.695183,0.108101,0,0,"NS",9.30694
"ENSG00000188215",562.774165,0.724885,0.112591,0,0,"NS",9.300444
"ENSG00000154263",153.557368,-1.420573,0.227218,0,0,"Down",9.28876
"ENSG00000149577",1339.900267,0.723411,0.112679,0,0,"NS",9.286138
